"Codi","Nom","Codi comarca","Nom comarca","UTM X","UTM Y","Longitud","Latitud","Georeferència"
"171827","Santa Llogaia d'Àlguema","02","Alt Empordà","496,132.2368","4,675,759.126","2.953125695","42.23400499","POINT (2.953125695 42.23400499)"
"172082","Vall de Bianya, la","19","Garrotxa","455,057.6174","4,673,354.607","2.45553093","42.21106657","POINT (2.45553093 42.21106657)"
"171292","Pedret i Marzà","02","Alt Empordà","505,660.7786","4,684,221.24","3.068686953","42.31020582","POINT (3.068686953 42.31020582)"
"081640","Pla del Penedès, el","03","Alt Penedès","392,219.8573","4,586,003.949","1.710276206","41.41836621","POINT (1.710276206 41.41836621)"
"251312","Massalcoreig","33","Segrià","279,455.7361","4,593,096.815","0.359348357","41.45916407","POINT (0.359348357 41.45916407)"
"081458","Olèrdola","03","Alt Penedès","392,967.7763","4,575,182.926","1.721133883","41.32101847","POINT (1.721133883 41.32101847)"
"430043","Alcanar","22","Montsià","286,762.4333","4,491,059.459","0.481966932","40.5428638","POINT (0.481966932 40.5428638)"
"082205","Sant Julià de Vilatorta","24","Osona","443,988.3578","4,641,369.453","2.324497728","41.92229554","POINT (2.324497728 41.92229554)"
"251351","Miralcamp","27","Pla d'Urgell","323,355.9178","4,608,046.505","0.88020209","41.60459409","POINT (0.88020209 41.60459409)"
"080581","Castellet i la Gornal","03","Alt Penedès","381,929.5554","4,567,845.08","1.590703884","41.25340002","POINT (1.590703884 41.25340002)"
"252424","Verdú","38","Urgell","345,258.6545","4,608,207.091","1.142859787","41.61058522","POINT (1.142859787 41.61058522)"
"250306","Pont de Bar, el","04","Alt Urgell","385,156.651","4,692,046.167","1.605152752","42.37221301","POINT (1.605152752 42.37221301)"
"250851","Estaràs","32","Segarra","365,056.049","4,616,846.202","1.378411547","41.69196075","POINT (1.378411547 41.69196075)"
"081017","Hospitalet de Llobregat, l'","13","Barcelonès","424,696.8549","4,579,052.691","2.099712098","41.35945967","POINT (2.099712098 41.35945967)"
"082114","Sant Feliu de Llobregat","11","Baix Llobregat","420,250.8675","4,581,597.729","2.046230144","41.38195325","POINT (2.046230144 41.38195325)"
"250485","Bell-lloc d'Urgell","27","Pla d'Urgell","315,037.0216","4,611,080.95","0.779505499","41.63002203","POINT (0.779505499 41.63002203)"
"251811","Puigverd d'Agramunt","38","Urgell","343,895.6925","4,626,811.842","1.12164226","41.77780562","POINT (1.12164226 41.77780562)"
"252265","Torrebesses","33","Segrià","298,955.7344","4,588,871.661","0.594026858","41.42626107","POINT (0.594026858 41.42626107)"
"080804","Fígols","14","Berguedà","403,936.1968","4,670,528.291","1.836761574","42.18100615","POINT (1.836761574 42.18100615)"
"171621","Sant Ferriol","19","Garrotxa","476,414.6358","4,671,415.442","2.71434161","42.19453826","POINT (2.71434161 42.19453826)"
"081748","Puigdàlber","03","Alt Penedès","391,429.556","4,584,451.505","1.701100137","41.40427965","POINT (1.701100137 41.40427965)"
"430347","Bràfim","01","Alt Camp","361,052.6869","4,569,917.16","1.341136631","41.26873802","POINT (1.341136631 41.26873802)"
"431310","Roda de Berà","36","Tarragonès","370,588.5323","4,560,553.065","1.456926185","41.18600197","POINT (1.456926185 41.18600197)"
"431401","Santa Oliva","12","Baix Penedès","378,472.6985","4,567,911.025","1.549441975","41.25348148","POINT (1.549441975 41.25348148)"
"080095","Argentona","21","Maresme","450,008.1375","4,600,615.296","2.400515899","41.55564404","POINT (2.400515899 41.55564404)"
"083008","Viladecavalls","40","Vallès Occidental","412,803.0027","4,600,934.816","1.954375361","41.55533046","POINT (1.954375361 41.55533046)"
"170600","Darnius","02","Alt Empordà","486,178.797","4,690,673.398","2.832141614","42.36821251","POINT (2.832141614 42.36821251)"
"172229","Vilaür","02","Alt Empordà","496,189.4617","4,665,714.274","2.953885017","42.14353764","POINT (2.953885017 42.14353764)"
"250962","Fuliola, la","38","Urgell","335,205.2366","4,619,981.062","1.019023032","41.71456032","POINT (1.019023032 41.71456032)"
"171485","Riudarenes","34","Selva","476,456.2908","4,630,045.378","2.716505285","41.82193823","POINT (2.716505285 41.82193823)"
"171931","Sils","34","Selva","478,763.314","4,628,555.358","2.744337729","41.80858301","POINT (2.744337729 41.80858301)"
"431444","Secuita, la","36","Tarragonès","355,733.018","4,562,746.29","1.279347632","41.20324051","POINT (1.279347632 41.20324051)"
"171215","Palau-sator","10","Baix Empordà","509,209.1659","4,648,597.292","3.111179563","41.98932789","POINT (3.111179563 41.98932789)"
"081509","Orís","24","Osona","437,056.4618","4,656,520.718","2.239282559","42.05822395","POINT (2.239282559 42.05822395)"
"439060","Ampolla, l'","09","Baix Ebre","307,226.2297","4,520,646.492","0.714340607","40.8142068","POINT (0.714340607 40.8142068)"
"431613","Valls","01","Alt Camp","353,254.583","4,571,799.26","1.247623975","41.28430482","POINT (1.247623975 41.28430482)"
"081537","Òrrius","21","Maresme","446,207.0516","4,600,580.562","2.35494046","41.55508453","POINT (2.35494046 41.55508453)"
"081206","Matadepera","40","Vallès Occidental","418,890.0462","4,605,450.776","2.026747357","41.59664189","POINT (2.026747357 41.59664189)"
"251500","Oliola","23","Noguera","348,500.1812","4,637,616.361","1.174256928","41.87596418","POINT (1.174256928 41.87596418)"
"082140","Vilassar de Dalt","21","Maresme","446,554.0198","4,596,348.552","2.359477069","41.51699079","POINT (2.359477069 41.51699079)"
"171518","Riumors","02","Alt Empordà","503,550.7047","4,674,962.242","3.043026927","42.22682952","POINT (3.043026927 42.22682952)"
"431331","Roquetes","09","Baix Ebre","289,414.2097","4,521,596.629","0.503011157","40.81838249","POINT (0.503011157 40.81838249)"
"171077","Molló","31","Ripollès","450,926.7257","4,688,454.662","2.404208714","42.34680531","POINT (2.404208714 42.34680531)"
"252496","Vilanova de l'Aguda","23","Noguera","355,068.9146","4,641,356.346","1.252463404","41.91086491","POINT (1.252463404 41.91086491)"
"170865","Jonquera, la","02","Alt Empordà","489,564.0188","4,696,074.031","2.87315709","42.41690358","POINT (2.87315709 42.41690358)"
"081957","Sant Agustí de Lluçanès","24","Osona","427,779.4714","4,659,649.793","2.126789136","42.085605","POINT (2.126789136 42.085605)"
"252115","Sudanell","33","Segrià","297,118.3962","4,603,527.398","0.56712494","41.55769135","POINT (0.56712494 41.55769135)"
"080370","Calldetenes","24","Osona","440,654.4121","4,641,599.549","2.284270015","41.92412424","POINT (2.284270015 41.92412424)"
"252311","Torrelameu","23","Noguera","308,881.3754","4,619,468.843","0.702979521","41.70406182","POINT (0.702979521 41.70406182)"
"171595","Sant Feliu de Buixalleu","34","Selva","467,325.4632","4,620,477.827","2.60708759","41.73544122","POINT (2.60708759 41.73544122)"
"172044","Ullà","10","Baix Empordà","508,915.8478","4,655,423.652","3.107742163","42.0508137","POINT (3.107742163 42.0508137)"
"080832","Folgueroles","24","Osona","443,502.3707","4,643,186.648","2.318462912","41.93862682","POINT (2.318462912 41.93862682)"
"250450","Bausen","39","Aran","313,356.9414","4,744,996.794","0.716292102","42.83477555","POINT (0.716292102 42.83477555)"
"082938","Vallcebre","14","Berguedà","402,469.5336","4,673,028.006","1.818586195","42.20333326","POINT (1.818586195 42.20333326)"
"171523","Roses","02","Alt Empordà","514,427.1688","4,679,037.652","3.174927346","42.26340849","POINT (3.174927346 42.26340849)"
"430542","Espluga de Francolí, l'","16","Conca de Barberà","341,539.8605","4,584,493.143","1.104490009","41.39637103","POINT (1.104490009 41.39637103)"
"080996","Guardiola de Berguedà","14","Berguedà","407,485.0359","4,676,279.443","1.878810946","42.23322071","POINT (1.878810946 42.23322071)"
"170255","Bordils","20","Gironès","492,675.5338","4,654,670.293","2.911498031","42.04404495","POINT (2.911498031 42.04404495)"
"170031","Albanyà","02","Alt Empordà","476,930.9321","4,683,650.721","2.720108023","42.30474663","POINT (2.720108023 42.30474663)"
"081234","Molins de Rei","11","Baix Llobregat","417,759.8903","4,585,138.754","2.015962183","41.41359396","POINT (2.015962183 41.41359396)"
"430017","Aiguamúrcia","01","Alt Camp","363,055.7551","4,578,521.158","1.363104482","41.34655112","POINT (1.363104482 41.34655112)"
"251459","Nalec","38","Urgell","342,830.9067","4,602,621.349","1.115201518","41.55982565","POINT (1.115201518 41.55982565)"
"250447","Bassella","04","Alt Urgell","358,748.305","4,651,839.304","1.294293646","42.00590676","POINT (1.294293646 42.00590676)"
"081363","Montornès del Vallès","41","Vallès Oriental","438,890.3517","4,599,548.218","2.267313544","41.54526095","POINT (2.267313544 41.54526095)"
"251575","Ossó de Sió","38","Urgell","346,981.0767","4,624,171.351","1.159428883","41.75463582","POINT (1.159428883 41.75463582)"
"171426","Quart","20","Gironès","486,731.4368","4,643,101.32","2.839936624","41.93976947","POINT (2.839936624 41.93976947)"
"431153","Pradell de la Teixeta","29","Priorat","321,755.5376","4,558,271.441","0.875646887","41.15619339","POINT (0.875646887 41.15619339)"
"082763","Tagamanent","41","Vallès Oriental","439,106.1953","4,620,995.647","2.267717476","41.7384436","POINT (2.267717476 41.7384436)"
"251425","Montoliu de Lleida","33","Segrià","298,897.6913","4,603,750.762","0.588368512","41.56015082","POINT (0.588368512 41.56015082)"
"171655","Sant Jaume de Llierca","19","Garrotxa","467,600.9123","4,673,356.504","2.607486515","42.21170425","POINT (2.607486515 42.21170425)"
"251543","Omells de na Gaia, els","38","Urgell","339,340.8521","4,596,128.366","1.07510478","41.50068029","POINT (1.07510478 41.50068029)"
"171729","Sant Martí de Llémena","20","Gironès","470,832.4939","4,653,850.457","2.647611077","42.0361542","POINT (2.647611077 42.0361542)"
"430799","Masllorenç","12","Baix Penedès","367,271.0107","4,569,899.517","1.415351919","41.26962478","POINT (1.415351919 41.26962478)"
"259097","Vansa i Fórnols, la","04","Alt Urgell","374,614.4418","4,676,826.681","1.480451914","42.23356279","POINT (1.480451914 42.23356279)"
"170097","Arbúcies","34","Selva","459,614.461","4,629,461.982","2.513754625","41.81600431","POINT (2.513754625 41.81600431)"
"080863","Franqueses del Vallès, les","41","Vallès Oriental","441,462.1127","4,609,635.612","2.297161105","41.63630673","POINT (2.297161105 41.63630673)"
"082956","Vallirana","11","Baix Llobregat","410,697.8582","4,582,386.803","1.931881445","41.38805611","POINT (1.931881445 41.38805611)"
"170307","Cabanes","02","Alt Empordà","498,191.7643","4,683,886.296","2.978060207","42.30720773","POINT (2.978060207 42.30720773)"
"430982","Nulles","01","Alt Camp","357,161.1268","4,567,855.037","1.295178559","41.24949229","POINT (1.295178559 41.24949229)"
"251155","Isona i Conca Dellà","25","Pallars Jussà","338,292.2324","4,664,614.887","1.043875564","42.11696856","POINT (1.043875564 42.11696856)"
"171788","Sant Pere Pescador","02","Alt Empordà","506,876.9526","4,670,666.654","3.083283056","42.18811983","POINT (3.083283056 42.18811983)"
"251116","Guixers","35","Solsonès","389,778.0118","4,665,341.043","1.666343154","42.13243407","POINT (1.666343154 42.13243407)"
"170209","Bescanó","20","Gironès","478,734.5985","4,645,966.856","2.743365182","41.96540335","POINT (2.743365182 41.96540335)"
"081167","Masies de Roda, les","24","Osona","442,657.4121","4,648,849.663","2.30771889","41.98956736","POINT (2.30771889 41.98956736)"
"171812","Santa Cristina d'Aro","10","Baix Empordà","499,742.3494","4,628,911.199","2.99689805","41.81207252","POINT (2.99689805 41.81207252)"
"080787","Espunyola, l'","14","Berguedà","398,032.4008","4,656,457.014","1.767745419","42.05355577","POINT (1.767745419 42.05355577)"
"430445","Sénia, la","22","Montsià","270,411.7228","4,501,597.769","0.285251665","40.63332816","POINT (0.285251665 40.63332816)"
"431785","Vinyols i els Arcs","08","Baix Camp","335,367.3553","4,553,223.349","1.039134837","41.11362398","POINT (1.039134837 41.11362398)"
"082896","Torrelles de Llobregat","11","Baix Llobregat","414,775.8401","4,579,116.767","1.981109195","41.35904782","POINT (1.981109195 41.35904782)"
"250735","Cervià de les Garrigues","18","Garrigues","321,112.0961","4,588,108.203","0.859217612","41.42462762","POINT (0.859217612 41.42462762)"
"170792","Girona","20","Gironès","485,491.9609","4,647,920.828","2.824865628","41.98315544","POINT (2.824865628 41.98315544)"
"431166","Prades","08","Baix Camp","331,593.9731","4,575,100.24","0.988191149","41.3097941","POINT (0.988191149 41.3097941)"
"431191","Puigpelat","01","Alt Camp","357,430.6901","4,571,096.19","1.297636558","41.27872271","POINT (1.297636558 41.27872271)"
"250616","Cabó","04","Alt Urgell","355,357.4965","4,677,785.371","1.246936817","42.23886454","POINT (1.246936817 42.23886454)"
"081120","Manlleu","24","Osona","440,667.4181","4,650,017.681","2.283578064","41.9999391","POINT (2.283578064 41.9999391)"
"172327","Vilopriu","10","Baix Empordà","499,362.5949","4,661,346.253","2.992290918","42.10420619","POINT (2.992290918 42.10420619)"
"082554","Santa Maria de Merlès","14","Berguedà","415,392.3816","4,650,387.873","1.978376645","42.00096264","POINT (1.978376645 42.00096264)"
"252043","Seròs","33","Segrià","283,788.7721","4,593,488.472","0.411037646","41.4638672","POINT (0.411037646 41.4638672)"
"251193","Juneda","18","Garrigues","318,615.864","4,601,955.532","0.825199319","41.54870764","POINT (0.825199319 41.54870764)"
"430287","Bisbal del Penedès, la","12","Baix Penedès","373,355.7143","4,570,996.068","1.487744296","41.28047573","POINT (1.487744296 41.28047573)"
"251728","Ponts","23","Noguera","349,597.735","4,641,966.384","1.186369339","41.91533392","POINT (1.186369339 41.91533392)"
"431299","Riudoms","08","Baix Camp","336,412.542","4,555,872.325","1.050870857","41.1376834","POINT (1.050870857 41.1376834)"
"081803","Ripollet","40","Vallès Occidental","429,343.9771","4,594,221.68","2.15349201","41.49650163","POINT (2.15349201 41.49650163)"
"080180","Balsareny","07","Bages","406,781.2532","4,635,198.914","1.876819518","41.86321312","POINT (1.876819518 41.86321312)"
"250365","Aspa","33","Segrià","305,705.8022","4,596,396.621","0.672320658","41.49564683","POINT (0.672320658 41.49564683)"
"250122","Alcoletge","33","Segrià","307,985.9327","4,613,153.63","0.694256215","41.6470102","POINT (0.694256215 41.6470102)"
"259139","Riu de Cerdanya","15","Cerdanya","403,321.6544","4,688,811.024","1.82627168","42.34555485","POINT (1.82627168 42.34555485)"
"171959","Tallada d'Empordà, la","10","Baix Empordà","504,531.5822","4,658,620.209","3.054785975","42.0796412","POINT (3.054785975 42.0796412)"
"171365","Pontós","02","Alt Empordà","493,130.3732","4,670,512.547","2.916807482","42.18673195","POINT (2.916807482 42.18673195)"
"080924","Gironella","14","Berguedà","407,528.3979","4,654,136.938","1.882846227","42.03383842","POINT (1.882846227 42.03383842)"
"080168","Bagà","14","Berguedà","406,176.5492","4,678,477.049","1.86260099","42.25285297","POINT (1.86260099 42.25285297)"
"430803","Masó, la","01","Alt Camp","351,055.6441","4,566,346.231","1.222709035","41.2348059","POINT (1.222709035 41.2348059)"
"430252","Benifallet","09","Baix Ebre","291,168.1246","4,538,871.987","0.517981377","40.97430796","POINT (0.517981377 40.97430796)"
"251749","Portella, la","33","Segrià","303,680.7677","4,623,562.437","0.639175932","41.73963592","POINT (0.639175932 41.73963592)"
"081483","Olivella","17","Garraf","400,576.7781","4,573,885.866","1.812242091","41.31031156","POINT (1.812242091 41.31031156)"
"431423","Sarral","16","Conca de Barberà","353,709.1895","4,589,538.525","1.248772104","41.4441021","POINT (1.248772104 41.4441021)"
"430691","Gratallops","29","Priorat","313,622.5581","4,562,634.509","0.777456951","41.19363821","POINT (0.777456951 41.19363821)"
"430672","Ginestar","30","Ribera d'Ebre","301,105.4134","4,546,096.578","0.633663591","41.04181481","POINT (0.633663591 41.04181481)"
"250352","Sentiu de Sió, la","23","Noguera","323,697.4158","4,630,338.273","0.877706518","41.80531687","POINT (0.877706518 41.80531687)"
"431037","Perafort","36","Tarragonès","353,705.5799","4,561,396.203","1.255500189","41.19072089","POINT (1.255500189 41.19072089)"
"431325","Rodonyà","01","Alt Camp","365,925.7586","4,571,080.505","1.399037098","41.28003658","POINT (1.399037098 41.28003658)"
"250463","Belianes","38","Urgell","334,679.3961","4,603,000.023","1.017397869","41.56159093","POINT (1.017397869 41.56159093)"
"082172","Sant Joan Despí","11","Baix Llobregat","420,963.2776","4,580,020.869","2.054954782","41.36782167","POINT (2.054954782 41.36782167)"
"430081","Alfara de Carles","09","Baix Ebre","280,930.2447","4,527,996.703","0.400259187","40.87375777","POINT (0.400259187 40.87375777)"
"170694","Fontanals de Cerdanya","15","Cerdanya","409,407.6965","4,693,109.984","1.899470415","42.38499703","POINT (1.899470415 42.38499703)"
"250083","Albesa","23","Noguera","305,403.2773","4,624,746.558","0.659485934","41.75071608","POINT (0.659485934 41.75071608)"
"259118","Plans de Sió, els","32","Segarra","350,123.1934","4,624,852.945","1.197033473","41.76137105","POINT (1.197033473 41.76137105)"
"081043","Llacuna, la","06","Anoia","377,424.8817","4,592,249.071","1.532021048","41.47248046","POINT (1.532021048 41.47248046)"
"080023","Aguilar de Segarra","07","Bages","386,156.1188","4,621,696.05","1.630963223","41.73892913","POINT (1.630963223 41.73892913)"
"431205","Querol","01","Alt Camp","366,110.8242","4,586,989.148","1.397736804","41.42331134","POINT (1.397736804 41.42331134)"
"252555","Vinaixa","18","Garrigues","330,805.7794","4,588,296.418","0.975099399","41.42842162","POINT (0.975099399 41.42842162)"
"171772","Sant Pau de Segúries","31","Ripollès","447,681.649","4,679,045.672","2.365664211","42.26185991","POINT (2.365664211 42.26185991)"
"082021","Sant Celoni","41","Vallès Oriental","457,768.1826","4,615,478.497","2.49251912","41.68996299","POINT (2.49251912 41.68996299)"
"080790","Estany, l'","42","Moianès","426,344.2862","4,635,568.767","2.112454961","41.86860715","POINT (2.112454961 41.86860715)"
"252326","Torres de Segre","33","Segrià","292,499.1392","4,601,156.38","0.512600714","41.53516991","POINT (0.512600714 41.53516991)"
"251291","Llobera","35","Solsonès","372,571.254","4,642,304.185","1.463218405","41.92241632","POINT (1.463218405 41.92241632)"
"250156","Algerri","23","Noguera","303,856.0692","4,632,021.69","0.638489583","41.81580709","POINT (0.638489583 41.81580709)"
"080333","Caldes de Montbui","41","Vallès Oriental","430,222.9048","4,609,545.477","2.162240112","41.63459072","POINT (2.162240112 41.63459072)"
"172305","Vila-sacra","02","Alt Empordà","501,520.7343","4,679,250.264","3.018439284","42.26545523","POINT (3.018439284 42.26545523)"
"431016","Passanant i Belltall","16","Conca de Barberà","349,580.8614","4,599,371.293","1.196922058","41.53186384","POINT (1.196922058 41.53186384)"
"080348","Calders","42","Moianès","416,188.2046","4,626,871.83","1.991322594","41.78927569","POINT (1.991322594 41.78927569)"
"171096","Montagut i Oix","19","Garrotxa","466,676.892","4,675,554.903","2.59616617","42.23146439","POINT (2.59616617 42.23146439)"
"250788","Corbins","33","Segrià","308,003.6342","4,618,002.199","0.692910362","41.69065099","POINT (0.692910362 41.69065099)"
"431554","Tortosa","09","Baix Ebre","290,904.2497","4,520,723.481","0.520955976","40.810905","POINT (0.520955976 40.810905)"
"430022","Albinyana","12","Baix Penedès","373,157.6843","4,567,130.064","1.486184747","41.24563253","POINT (1.486184747 41.24563253)"
"081960","Sant Andreu de la Barca","11","Baix Llobregat","414,083.9157","4,589,223.788","1.971403604","41.44999966","POINT (1.971403604 41.44999966)"
"081347","Figaró-Montmany","41","Vallès Oriental","439,560.1821","4,619,132.641","2.273365617","41.72169934","POINT (2.273365617 41.72169934)"
"082482","Santa Eulàlia de Ronçana","41","Vallès Oriental","435,818.1181","4,611,464.658","2.229205451","41.65234558","POINT (2.229205451 41.65234558)"
"170828","Guils de Cerdanya","15","Cerdanya","407,832.7476","4,700,170.007","1.879209626","42.44838226","POINT (1.879209626 42.44838226)"
"250766","Cogul, el","18","Garrigues","307,055.7792","4,593,146.606","0.689520695","41.46672232","POINT (0.689520695 41.46672232)"
"172023","Tossa de Mar","34","Selva","494,246.8372","4,618,446.697","2.930836887","41.71779758","POINT (2.930836887 41.71779758)"
"170675","Flaçà","20","Gironès","496,535.5426","4,655,006.264","2.958136746","42.0470974","POINT (2.958136746 42.0470974)"
"172348","Biure","02","Alt Empordà","491,356.7799","4,687,320.416","2.895078275","42.33809006","POINT (2.895078275 42.33809006)"
"171371","Porqueres","28","Pla de l'Estany","481,649.4894","4,661,381.249","2.778059867","42.10430702","POINT (2.778059867 42.10430702)"
"431476","Solivella","16","Conca de Barberà","347,804.9198","4,590,971.342","1.177765474","41.45590429","POINT (1.177765474 41.45590429)"
"259101","Josa i Tuixén","04","Alt Urgell","381,711.5272","4,676,444.169","1.566512595","42.23122593","POINT (1.566512595 42.23122593)"
"430593","Figuerola del Camp","01","Alt Camp","354,930.7654","4,581,496.225","1.26531658","41.37191524","POINT (1.26531658 41.37191524)"
"171181","Palamós","10","Baix Empordà","510,757.3458","4,632,759.494","3.129581349","41.84666081","POINT (3.129581349 41.84666081)"
"082153","Sant Hipòlit de Voltregà","24","Osona","436,759.0255","4,651,784.483","2.236199081","42.01554645","POINT (2.236199081 42.01554645)"
"170118","Armentera, l'","02","Alt Empordà","505,989.6617","4,668,750.214","3.072517841","42.17086694","POINT (3.072517841 42.17086694)"
"089030","Sant Julià de Cerdanyola","14","Berguedà","408,635.5599","4,675,222.962","1.892917871","42.22384293","POINT (1.892917871 42.22384293)"
"082212","Sant Just Desvern","11","Baix Llobregat","422,707.8538","4,581,990.252","2.075560984","41.38572828","POINT (2.075560984 41.38572828)"
"250175","Alins","26","Pallars Sobirà","361,956.7358","4,712,071.436","1.318664825","42.54870829","POINT (1.318664825 42.54870829)"
"170216","Beuda","19","Garrotxa","476,056.6711","4,676,145.452","2.70981115","42.23712686","POINT (2.70981115 42.23712686)"
"171463","Riells i Viabrea","34","Selva","463,206.2206","4,619,370.462","2.557623335","41.72528733","POINT (2.557623335 41.72528733)"
"172253","Vilamacolum","02","Alt Empordà","504,702.6813","4,671,604.228","3.056959228","42.19658005","POINT (3.056959228 42.19658005)"
"430192","Ascó","30","Ribera d'Ebre","295,942.5233","4,561,692.642","0.567111344","41.18090134","POINT (0.567111344 41.18090134)"
"431567","Ulldecona","22","Montsià","284,130.7722","4,497,266.192","0.448797887","40.59804299","POINT (0.448797887 40.59804299)"
"081081","Lliçà de Vall","41","Vallès Oriental","436,576.0635","4,604,125.64","2.239084658","41.58630762","POINT (2.239084658 41.58630762)"
"251673","Pinós","35","Solsonès","378,924.183","4,631,637.12","1.541994622","41.82737047","POINT (1.541994622 41.82737047)"
"171714","Sant Llorenç de la Muga","02","Alt Empordà","482,703.9561","4,685,402.24","2.790097926","42.32067057","POINT (2.790097926 42.32067057)"
"080462","Cardedeu","41","Vallès Oriental","446,309.9318","4,609,818.135","2.355346668","41.63829179","POINT (2.355346668 41.63829179)"
"082573","Santa Maria de Miralles","06","Anoia","376,961.9197","4,597,316.082","1.525443659","41.51803535","POINT (1.525443659 41.51803535)"
"171122","Ogassa","31","Ripollès","440,406.6417","4,679,545.728","2.277413077","42.26584144","POINT (2.277413077 42.26584144)"
"179032","Sant Julià del Llor i Bonmatí","34","Selva","472,650.4393","4,646,297.432","2.669926096","41.9681931","POINT (2.669926096 41.9681931)"
"431536","Torredembarra","36","Tarragonès","365,402.3866","4,556,211.74","1.396064236","41.14606579","POINT (1.396064236 41.14606579)"
"082074","Sant Esteve de Palautordera","41","Vallès Oriental","453,006.1868","4,617,015.536","2.435177772","41.70353973","POINT (2.435177772 41.70353973)"
"080137","Avinyonet del Penedès","03","Alt Penedès","397,904.8169","4,579,548.895","1.779376543","41.36097714","POINT (1.779376543 41.36097714)"
"080879","Gallifa","40","Vallès Occidental","426,413.1385","4,616,081.736","2.115699161","41.69311463","POINT (2.115699161 41.69311463)"
"252347","Tremp","25","Pallars Jussà","326,195.4076","4,670,452.067","0.895896972","42.16691811","POINT (0.895896972 42.16691811)"
"251667","Pinell de Solsonès","35","Solsonès","368,941.2723","4,645,451.217","1.418757039","41.95015594","POINT (1.418757039 41.95015594)"
"251403","Montferrer i Castellbò","04","Alt Urgell","370,508.5054","4,688,864.904","1.428016981","42.34127089","POINT (1.428016981 42.34127089)"
"430115","Almoster","08","Baix Camp","341,802.7993","4,562,463.522","1.113359413","41.1980931","POINT (1.113359413 41.1980931)"
"171002","Masarac i Vilarnadal","02","Alt Empordà","497,731.8002","4,688,745.307","2.972460262","42.3509675","POINT (2.972460262 42.3509675)"
"080214","Bellprat","06","Anoia","369,367.9081","4,597,362.14","1.434454531","41.51724732","POINT (1.434454531 41.51724732)"
"439076","Canonja, la","36","Tarragonès","347,129.5448","4,553,999.241","1.178965575","41.1229086","POINT (1.178965575 41.1229086)"
"250560","Bovera","18","Garrigues","302,405.6549","4,577,696.617","0.638921343","41.32654176","POINT (0.638921343 41.32654176)"
"082129","Sant Feliu Sasserra","07","Bages","418,974.3397","4,644,110.836","2.022486759","41.94481219","POINT (2.022486759 41.94481219)"
"082135","Sant Fruitós de Bages","07","Bages","406,323.1578","4,622,707.898","1.87327387","41.75067462","POINT (1.87327387 41.75067462)"
"430228","Batea","37","Terra Alta","274,144.422","4,552,777.793","0.310763867","41.09490435","POINT (0.310763867 41.09490435)"
"250096","Albi, l'","18","Garrigues","327,528.3966","4,587,803.459","0.936040777","41.42328726","POINT (0.936040777 41.42328726)"
"251431","Montornès de Segarra","32","Segarra","352,555.9552","4,606,996.282","1.230695659","41.60106555","POINT (1.230695659 41.60106555)"
"080608","Castellfollit de Riubregós","06","Anoia","370,149.1749","4,626,094.128","1.437574989","41.77607379","POINT (1.437574989 41.77607379)"
"080500","Castellar del Riu","14","Berguedà","393,278.6477","4,665,133.45","1.708727309","42.13104932","POINT (1.708727309 42.13104932)"
"430846","Miravet","30","Ribera d'Ebre","298,055.4058","4,545,771.601","0.597512982","41.03813937","POINT (0.597512982 41.03813937)"
"170433","Queralbs","31","Ripollès","431,035.6976","4,688,809.814","2.162693687","42.34849447","POINT (2.162693687 42.34849447)"
"252213","Tírvia","26","Pallars Sobirà","355,656.7296","4,708,471.416","1.242875431","42.51515105","POINT (1.242875431 42.51515105)"
"080459","Capolat","14","Berguedà","396,865.315","4,659,103.828","1.753178363","42.07723654","POINT (1.753178363 42.07723654)"
"080692","Collbató","11","Baix Llobregat","402,408.9973","4,602,396.897","1.829521495","41.56729637","POINT (1.829521495 41.56729637)"
"170427","Capmany","02","Alt Empordà","493,490.899","4,691,152.68","2.920941486","42.37262459","POINT (2.920941486 42.37262459)"
"083054","Vilafranca del Penedès","03","Alt Penedès","391,009.0313","4,578,041.386","1.697222865","41.34649761","POINT (1.697222865 41.34649761)"
"171241","Pals","10","Baix Empordà","512,020.503","4,646,575.134","3.145078573","41.9710771","POINT (3.145078573 41.9710771)"
"171576","Sant Andreu Salou","20","Gironès","485,521.3791","4,635,730.318","2.825520191","41.87335925","POINT (2.825520191 41.87335925)"
"250539","Benavent de Segrià","33","Segrià","303,155.8413","4,618,556.062","0.634522237","41.69445163","POINT (0.634522237 41.69445163)"
"082613","Santa Susanna","21","Maresme","475,602.1635","4,609,349.352","2.707068724","41.63550377","POINT (2.707068724 41.63550377)"
"431264","Riera de Gaià, la","36","Tarragonès","362,531.9875","4,558,350.244","1.361392723","41.16484026","POINT (1.361392723 41.16484026)"
"251902","Salàs de Pallars","25","Pallars Jussà","329,256.4381","4,675,446.627","0.931464895","42.21254512","POINT (0.931464895 42.21254512)"
"080351","Calella","21","Maresme","471,440.3386","4,606,896.38","2.65721784","41.61327142","POINT (2.65721784 41.61327142)"
"170789","Ger","15","Cerdanya","405,005.7108","4,696,014.989","1.845525258","42.41062854","POINT (1.845525258 42.41062854)"
"251095","Guimerà","38","Urgell","348,547.4515","4,602,985.274","1.183629776","41.5642051","POINT (1.183629776 41.5642051)"
"251240","Lladurs","35","Solsonès","376,490.3626","4,655,813.176","1.507628611","42.04466915","POINT (1.507628611 42.04466915)"
"082264","Sant Martí de Tous","06","Anoia","376,839.2234","4,602,045.284","1.523004887","41.5606001","POINT (1.523004887 41.5606001)"
